ep,rwd,lpf
0,-0.0,-0.0
1,0.012763842272610404,0.0012763842272610405
2,-0.0,0.0011487458045349366
3,-0.0,0.0010338712240814429
4,0.04764760295127637,0.005695244396800936
5,0.03168508101472476,0.008294228058593318
6,0.021587003837692898,0.009623505636503276
7,0.009032815591365128,0.009564436631989463
8,0.04714363842761173,0.013322356811551691
9,0.026777400704045818,0.014667861200801106
10,0.02823028989602694,0.01602410407032369
11,0.037448684244427,0.018166562087734022
12,0.015376853527573963,0.017887591231718018
13,-0.0,0.016098832108546218
14,0.03471864051138773,0.017960812948830368
15,-0.029034899695523995,0.013261241684394933
16,0.00933562239870529,0.012868679755825969
17,0.010388064016499322,0.012620618181893304
18,0.07023919315635059,0.018382475679339032
19,0.028560941116453263,0.019400322223050458
20,0.03601650924763398,0.021061940925508813
21,0.043640916114364006,0.023319838444394333
22,0.16939318527561936,0.03792717312751684
23,0.004466539248683077,0.034581109739633464
24,0.06186749477786311,0.03730974824345643
25,0.09905838769229672,0.04348461218834046
26,-0.0,0.039136150969506414
27,0.03766168807999008,0.038988704680554785
28,0.0065215987909239105,0.0357419940915917
29,0.0979597310423225,0.041963767786664774
30,0.033832161976948605,0.04115060720569316
31,0.1661070468818469,0.05364625117330854
32,0.0795915461901771,0.0562407806749954
33,-0.008334987800664884,0.04978320382742937
34,0.032928786357994434,0.048097762080485884
35,0.05069729280031758,0.048357715152469054
36,0.03384819885341006,0.04690676352256316
37,0.004013885199956135,0.042617475690302456
38,0.02492723636211345,0.040848451757483556
39,-0.1690311838436042,0.01986048819737478
40,0.04007867290022808,0.021882306667660112
41,0.05532232667215649,0.02522630866810975
42,0.06703306475572024,0.0294069842768708
43,0.10976908212107173,0.037443194061290895
44,-0.0,0.033698874655161803
45,0.02110104346605617,0.03243909153625124
46,0.052946374905319796,0.0344898198731581
47,0.017078109841141574,0.032748648869956445
48,-0.0,0.029473783982960803
49,0.07294096108882986,0.03382050169354771
50,0.03043467323803455,0.033481918847996395
51,0.09429703235001466,0.03956343019819822
52,-0.0,0.0356070871783784
53,0.04652912803118081,0.03669929126365864
54,0.01910716583800127,0.0349400787210929
55,0.00523013723030843,0.03196908457201446
56,-0.17069149052870305,0.011703027061942706
57,-0.002952929802537518,0.010237431375494684
58,-0.0,0.009213688237945215
59,0.06928019622779188,0.015220339036929882
60,-0.19238036808142187,-0.005539731674905294
61,0.10393252970159601,0.005407494462744838
62,0.054340573113023004,0.010300802327772654
63,-0.013585918149021659,0.007912130280093223
64,0.028916395568599106,0.010012556808943812
65,-0.12345699191543016,-0.003334398063493586
66,0.04635018332958261,0.0016340600758140335
67,0.016566812900961913,0.0031273353583288217
68,-0.0015108081012797925,0.0026635210123679607
69,0.0025254231801591586,0.0026497112291470806
70,0.03024300184061186,0.005409040290293559
71,0.03486264714781484,0.008354400976045687
72,-0.0,0.007518960878441118
73,0.0160775398114227,0.008374818771739278
74,-0.0,0.00753733689456535
75,0.018788928643781767,0.008662496069486991
76,0.058584794398954365,0.013654725902433728
77,0.015594190628785753,0.01384867237506893
78,-0.0,0.012463805137562038
79,0.0017737666828740116,0.011394801292093235
80,-0.0,0.01025532116288391
81,0.013093527142457439,0.010539141760841263
82,-0.0,0.009485227584757137
83,-0.0,0.008536704826281424
84,-0.0,0.007683034343653282
85,-0.1921305435390451,-0.012298323444616555
86,0.029640162445964437,-0.008104474855558456
87,0.05369238194386607,-0.0019247891756160032
88,0.05448433230388883,0.0037161229723344804
89,0.01764060713332647,0.0051085713884336794
90,0.04191862240989774,0.008789576490580086
91,0.021787039060784073,0.010089322747600485
92,-0.0,0.009080390472840436
93,0.07977680409108157,0.016150031834664548
94,-0.0,0.014535028651198094
95,0.0035571813589774237,0.013437243921976027
96,-0.0,0.012093519529778425
97,0.07980695702409583,0.018864863279210164
98,-0.0,0.016978376951289148
99,0.03528124602245022,0.018808663858405253
100,-0.0,0.01692779747256473
101,-0.0,0.015235017725308256
102,-0.0,0.01371151595277743
103,0.03386414163363014,0.0157267785208627
104,0.016992682829782703,0.015853368951754702
105,0.11554874587775413,0.025822906644354646
106,-0.0,0.023240615979919183
107,0.07001007804171841,0.027917562186099105
108,0.011820836289816405,0.026307889596470835
109,0.059630672743638514,0.029640167911187607
110,-0.0,0.026676151120068846
111,-0.0,0.02400853600806196
112,0.0496153307601249,0.02656921548326826
113,0.03636751623722887,0.02754904555866432
114,0.005758407802811938,0.025369981783079084
115,0.030082486334531568,0.02584123223822433
116,-0.0,0.023257109014401898
