ep,rwd,lpf
0,0.02808006051135834,0.02808006051135834
1,0.028333015335399735,0.02810535599376248
2,0.04185600516009025,0.02948042091039526
3,0.019992917205679285,0.028531670539923663
4,0.08856113060030513,0.03453461654596181
5,0.008950915640292045,0.03197624645539483
6,0.07189185610358813,0.03596780742021416
7,0.0250188929829541,0.03487291597648815
8,0.0685541866902902,0.03824104304786836
9,0.08489160711438722,0.042906099454520244
10,0.06093657509700723,0.04470914701876894
11,0.006860311430953026,0.04092426345998735
12,0.12945733804334197,0.049777570918322814
13,0.06720492512962703,0.05152030633945324
14,0.03995071869209834,0.05036334757471775
15,0.004707843628420782,0.04579779718008805
16,0.02483877982302172,0.04370189544438142
17,0.03547892460542794,0.04287959836048607
18,0.1387168172117951,0.05246332024561697
19,0.02838671312722898,0.05005565953377817
20,0.16026741499337227,0.06107683507973758
21,0.04986630677183133,0.05995578224894696
22,0.01611246846960892,0.05557145087101316
23,0.024496822531889072,0.052463988037100756
24,0.00864703975389176,0.04808229320877985
25,0.016793913784208313,0.0449534552663227
26,0.01795432968969717,0.04225354270866015
27,0.07509208270882724,0.04553739670867686
28,0.028985154871291385,0.04388217252493832
29,0.037298977350394405,0.04322385300748393
30,0.13474869620476274,0.052376337327211815
31,0.014759747513905986,0.048614678345881235
32,0.06232712461936831,0.04998592297322994
33,0.015899704476725597,0.04657730112357951
34,0.23420506015189613,0.06534007702641118
35,0.06300847069235989,0.06510691639300605
36,0.06416958370676458,0.0650131831243819
37,0.06206673377378955,0.06471853818932266
38,0.027539388959229603,0.06100062326631336
39,0.05660113245925693,0.06056067418560771
40,0.041781350744395776,0.05868274184148652
41,0.021145113321439445,0.05492897898948181
42,0.038101873349363304,0.05324626842546996
43,0.03881870072073088,0.05180351165499605
44,0.05365684833402753,0.05198884532289919
45,0.03578698431150205,0.050368659221759475
46,0.05758980059106307,0.051090773358689834
47,0.10471127815467404,0.05645282383828826
48,0.022913752469979266,0.05309891670145736
49,0.04502207409166736,0.05229123244047836
50,0.019597948497911234,0.04902190404622165
51,0.09819609187812758,0.053939322829412245
52,0.0884035933555957,0.057385749882030594
53,0.10447133306904081,0.06209430820073162
54,0.03270409381732833,0.05915528676239129
55,0.02281590168955745,0.055521348255107905
56,0.04541048866619146,0.05451026229621626
57,0.01473684379087512,0.050532920445682146
58,0.08973505482903192,0.054453133884017124
59,0.04686189507590477,0.05369401000320589
60,0.019768897975027323,0.050301498800388034
61,0.0926153696992312,0.05453288589027235
62,0.004820627980375214,0.04956166009928264
63,0.0574153605454029,0.05034703014389466
64,0.04293609178951705,0.0496059363084569
65,0.07852071383861255,0.05249741406147247
66,0.031012671666011828,0.05034893982192641
67,0.03904505103852607,0.04921855094358638
68,0.00529700067009653,0.0448263959162374
69,0.04559723422514743,0.044903479747128404
70,0.03118913273802786,0.043532045046218354
71,0.02633756859081693,0.04181259740067821
72,0.0787277791584227,0.04550411557645266
73,0.028479472427753904,0.04380165126158279
74,0.04734577682882364,0.044156063818306876
75,0.009072251665378062,0.040647682603014
76,0.05973363828912248,0.04255627817162484
77,0.14084789985765872,0.05238544034022823
78,0.006560988324807049,0.04780299513868611
79,0.06891840925894144,0.049914536550711645
80,0.10905660286389107,0.055828743182029586
81,0.06878131441349673,0.0571240003051763
82,0.12870216599081524,0.0642818168737402
83,0.046578716715180414,0.06251150685788422
84,0.025407454197317138,0.058801101591827505
85,0.08042537938147412,0.06096352937079216
86,0.009075720559678225,0.055774748489680774
87,0.016590089294936307,0.05185628257020633
88,0.03716968711277087,0.050387623024462785
89,0.059778071418425324,0.05132666786385904
90,0.17340960608643047,0.06353496168611619
91,0.05765382800955319,0.0629468483184599
92,0.0037126703148041783,0.057023430518094324
93,0.0633024237383177,0.057651329840116665
94,0.02496020735115696,0.0543822175912207
95,0.05419913858597951,0.054363909690696585
96,0.15365917159650486,0.06429343588127742
97,0.03977028306088197,0.06184112059923788
98,0.05868919043027994,0.061525927582342085
99,0.09322275544518721,0.0646956103686266
100,0.047028395932830945,0.06292888892504704
101,0.05876304169828987,0.06251230420237132
102,0.10573595450133375,0.06683466923226757
103,0.07903636053813994,0.06805483836285481
104,0.07249123282131312,0.06849847780870064
105,0.018466347373859195,0.0634952647652165
