ep,rwd,lpf
0,0.08159545792685155,0.08159545792685155
1,0.14219838092250753,0.08765575022641714
2,0.012799149936262388,0.08017009019740168
3,0.06144823896196065,0.07829790507385759
4,0.04168903526019374,0.0746370180924912
5,0.09376903017102389,0.07655021930034447
6,0.014113975042963568,0.07030659487460639
7,0.012244094842154673,0.06450034487136122
8,0.2911697837707897,0.08716728876130407
9,0.04123458291066147,0.0825740181762398
10,0.03209781404819143,0.07752639776343496
11,0.04226274440105513,0.07400003242719698
12,0.03392585168228113,0.0699926143527054
13,0.0455413492298824,0.06754748784042311
14,0.005966036164076272,0.06138934267278843
15,0.044631220330986744,0.05971353043860826
16,0.04124147299051817,0.05786632469379926
17,0.06190943042499839,0.058270635266919175
18,0.03564007244133975,0.056007578984361234
19,0.08425497006073712,0.05883231809199883
20,0.010121847898843583,0.0539612710726833
21,0.08157970585730841,0.056723114551145815
22,0.12231460166706185,0.06328226326273742
23,0.09698237551602666,0.06665227448806635
24,0.01596256542923822,0.061583303582183536
25,0.05802373282437827,0.06122734650640301
26,0.036031070870657975,0.05870771894282851
27,0.10948684213844047,0.0637856312623897
28,0.08679458139139981,0.06608652627529071
29,0.07029951974752802,0.06650782562251445
30,0.12354753068494642,0.07221179612875765
31,0.050592131575665,0.07004982967344839
32,0.0799446648001684,0.07103931318612039
33,0.061755698662628866,0.07011095173377124
34,0.08720256965097253,0.07182011352549136
35,0.0374515558480061,0.06838325775774284
36,0.04135758652160178,0.06568069063412874
37,0.1452520266714677,0.07363782423786264
38,0.11693459564149045,0.07796750137822543
39,0.028917044247540248,0.07306245566515691
40,0.008055867683275686,0.0665617968669688
41,0.030017718137864514,0.06290738899405837
42,0.03687578946684855,0.060304229041337386
43,0.036305468788540726,0.057904353016057716
44,0.05757996843480075,0.05787191455793202
45,0.04792524396018614,0.05687724749815743
46,0.014571227061480129,0.0526466454544897
47,0.03216639404092749,0.05059862031313349
48,0.14293210239182502,0.05983196852100264
49,0.05189416056223965,0.05903818772512635
50,0.07039827766485604,0.060174196719099314
51,0.05610242307133362,0.05976701935432274
52,0.04601785582339044,0.05839210300122951
53,0.067200342126538,0.05927292691376036
54,0.028588814854618505,0.05620451570784618
55,0.018172806787446837,0.052401344815806244
56,0.06548130464102986,0.053709340798328606
57,0.022805991519372525,0.050619005870433005
58,0.02186076537059911,0.04774318182044962
59,0.015579577533603128,0.04452682139176497
60,0.03241385075640224,0.043315524328228695
61,0.04514596146627312,0.043498568042033135
62,0.03727164042258089,0.04287587528008791
63,0.0410450742618206,0.04269279517826118
64,0.0756048078302646,0.04598399644346153
65,0.002212358980629503,0.04160683269717833
66,0.04617726216488442,0.04206387564394894
67,0.112216126798665,0.049079100759420555
68,0.017061410837212954,0.0458773317671998
69,0.03570735615990248,0.04486033420647007
70,0.07024529251103058,0.047398830036926125
71,0.04156856845210477,0.046815803878443994
72,0.052490620094283715,0.04738328550002797
73,0.06602051087055863,0.04924700803708104
74,0.02760736018821177,0.04708304325219412
75,0.02658862211444717,0.04503360113841942
76,0.036064050453178884,0.04413664606989537
77,0.027304065615980554,0.042453388024503894
78,0.06395296578716607,0.04460334580077012
79,0.039050638846484985,0.04404807510534161
80,0.03832011959634087,0.04347527955444154
81,0.07205969172082635,0.04633372077108003
82,0.022441061674372164,0.04394445486140924
83,0.052090481115004826,0.044759057486768804
84,0.09550336280683087,0.04983348801877501
85,0.06706329015915494,0.051556468232813006
86,0.03796646505073831,0.05019746791460554
87,0.12675240237630375,0.05785296136077536
88,0.07287353260226297,0.059355018484924124
89,0.0237923299839105,0.055798749634822765
90,0.05832795866891516,0.056051670538232005
91,0.00982224268327343,0.05142872775273615
92,0.03470590156549349,0.04975644513401188
93,0.008434478662751843,0.045624248486885885
94,0.10923809888244218,0.05198563352644152
95,0.011080421250633599,0.047895112298860724
96,0.040702761407688824,0.04717587720974353
97,0.03628910678164097,0.04608720016693328
98,0.04412798697293994,0.04589127884753395
99,0.09848773083845028,0.051150924046625586
100,0.10712314243695556,0.05674814588565859
101,0.024814855763153433,0.05355481687340807
102,0.030989955851668683,0.051298330771234135
103,0.015953538927832866,0.04776385158689401
104,0.08167162898741225,0.05115462932694583
105,0.06683069218759333,0.05272223561301058
106,0.05631453621828619,0.05308146567353814
107,0.08383784409750081,0.056157103515934406
108,0.06409242608807855,0.05695063577314882
109,0.03401941868959284,0.054657514064793224
110,0.023191402210886204,0.05151090287940252
111,0.06304359643612419,0.05266417223507469
112,0.06442067412667214,0.05383982242423444
113,0.027779303395933576,0.051233770521404355
114,0.017389104977944925,0.04784930396705841
115,0.03204929510678926,0.04626930308103149
116,0.003187352729312032,0.04196110804585955
117,0.05637587258597225,0.04340258449987082
118,0.042999680113774905,0.04336229406126123
119,0.07441935431816038,0.04646800008695114
120,0.028336571513520602,0.04465485722960809
121,0.05007965373624348,0.04519733688027163
122,0.01718867093015728,0.042396470285260196
123,0.04546108773204853,0.04270293202993903
124,0.03971362728061596,0.042404001555006725
125,0.005801663287516945,0.038743767728257744
126,0.02487890777705708,0.03735728173313768
127,0.1752580948285674,0.05114736304268065
128,0.018659341781859774,0.04789856091659857
129,0.018940838458489928,0.045002788670787705
130,0.05123433969366982,0.045625943773075925
131,0.05009842195814738,0.046073191591583074
132,0.047492333164708536,0.046215105748895625
133,0.4584773707093852,0.08744133224494459
134,0.006688614248071189,0.07936606044525725
135,0.056686094314487255,0.07709806383218025
136,0.07031317006606042,0.07641957445556827
137,0.036525470875088395,0.07243016409752029
138,0.04641310272370234,0.06982845796013849
139,0.06774090858375229,0.06961970302249987
140,0.030650440676166825,0.06572277678786656
141,0.03255722922670277,0.06240622203175018
142,0.1123539198735843,0.06740099181593359
143,0.02756616426568943,0.06341750906090918
144,0.06263101098882959,0.06333885925370122
145,0.0963364238909632,0.06663861571742742
146,0.046005324133684765,0.06457528655905316
147,0.035074534265617886,0.061625211329709634
148,0.0025494773031415007,0.05571763792705282
149,0.04304741632555871,0.0544506157669034
150,0.04498702296572201,0.053504256486785265
151,0.04875061338789628,0.05302889217689637
152,0.0261322963710807,0.0503392325963148
153,0.012566831279062819,0.046561992464589606
154,0.0858195740029016,0.05048775061842081
155,0.011043201304732264,0.04654329568705196
156,0.05666107352097569,0.04755507347044434
157,0.01681383064767168,0.04448094918816707
158,0.023615384913964376,0.04239439276074681
159,0.005344632286175255,0.038689416713289654
160,0.04859927158180906,0.039680402200141594
161,0.05835076807977195,0.04154743878810463
162,0.07656647969962868,0.045049342879257034
163,0.020403183050978768,0.04258472689642921
164,0.10280592587016776,0.048606846793803074
165,0.08811766471756961,0.052557928586179734
166,0.020387826242743223,0.049340918351836086
167,0.01889804066569436,0.04629663058322192
168,0.09675344952834504,0.05134231247773423
169,0.07052084205371774,0.05326016543533258
170,0.07036254881393181,0.054970403773192504
171,0.06842250834200403,0.05631561423007366
172,0.05426181436733302,0.0561102342437996
173,0.22978172623920345,0.07347738344333998
174,0.09133703463301845,0.07526334856230783
175,0.09010037747792765,0.07674705145386983
176,0.019122243409601225,0.07098457064944297
177,0.05116822353545043,0.06900293593804373
178,0.003996644550720063,0.06250230679931136
179,0.04059204546126196,0.06031128066550642
180,0.03869092940331331,0.05814924553928711
181,0.11223475946004147,0.06355779693136254
182,0.05970832421313403,0.06317284965953969
183,0.028469237681729175,0.059702488461758636
184,0.018620704173457802,0.05559431003292856
185,0.05208265633358877,0.05524314466299458
186,0.0554247498288424,0.055261305179579355
187,0.02206473280252297,0.05194164794187371
188,0.15777404594065647,0.062524887741752
189,0.1853735570347803,0.07480975467105483
190,0.10966773411591824,0.07829555261554118
191,0.00899526942107105,0.07136552429609416
192,0.03482154256817047,0.0677111261233018
193,0.06464803072579386,0.067404816583551
194,0.0032648640885263092,0.06099082133404854
195,0.04767968580649704,0.05965970778129339
196,0.004208412421146867,0.05411457824527874
197,0.0713167846497468,0.055834798885725546
198,0.03483838310820033,0.05373515730797303
199,0.05553945690671576,0.0539155872678473
200,0.06776128060284758,0.055300156601347336
201,0.0755882876550471,0.05732896970671732
202,0.01420209401930439,0.053016282137976024
203,0.06158121003712384,0.05387277492789081
204,0.0019107445360294407,0.048676571888704674
205,0.11309873037298121,0.05511878773713233
206,0.08147949104136902,0.057754858067556
207,0.011906431213192726,0.05317001538211968
208,0.15161248262617608,0.06301426210652532
209,0.021078769520336493,0.05882071284790644
210,0.09918919104639076,0.06285756066775487
211,0.06168395716749675,0.06274020031772906
212,0.13481176918662463,0.06994735720461862
213,0.07050583446565621,0.07000320493072237
214,0.03832952923519226,0.06683583736116935
215,0.035581815146080234,0.06371043513966045
216,0.041609811092777706,0.06150037273497217
217,0.02064161487199172,0.05741449694867413
218,0.2027149796424669,0.07194454521805341
219,0.04072586650237806,0.06882267734648588
220,0.01858899816985211,0.0637993094288225
221,0.012906378290021081,0.05871001631494236
222,0.06558254186185195,0.05939726886963333
223,0.10834924964869046,0.06429246694753904
224,0.05260318172548537,0.06312353842533368
225,0.01439887500851178,0.05825107208365149
226,0.01645684141172534,0.054071649016458875
227,0.01187218008960631,0.049851702123773614
228,0.032507503299270726,0.04811728224132333
229,0.0354236991510211,0.046847923932293103
230,0.07001398265197789,0.049164529804261586
231,0.08580064061849306,0.052828140885684736
232,0.06010209217736175,0.05355553601485244
233,0.07223734229485057,0.055423716642852255
234,0.007601280668990284,0.05064147304546606
235,0.0655428962891614,0.05213161536983559
236,0.03515353903260561,0.0504338077361126
237,0.04052095671718341,0.04944252263421968
238,0.03630273254696963,0.04812854362549467
239,0.03630422931839217,0.04694611219478442
240,0.04979093204516296,0.047230594179822276
241,0.114450262617666,0.05395256102360665
242,0.013912131219881375,0.04994851804323412
243,0.05965643875376969,0.050919310114287686
244,0.14446293175224517,0.06027367227808343
245,0.06360390395078035,0.060606695445353125
246,0.039666880139273886,0.058512713914745204
247,0.032354823038409995,0.055896924827111685
248,0.020934764053193965,0.052400708749719915
249,0.04145130007117377,0.051305767881865305
250,0.0349816129049767,0.049673352384176445
251,0.08609963438349055,0.05331598058410786
252,0.012114084985758033,0.04919579102427288
253,0.01994673658823274,0.046270885580668865
254,0.06253246056868225,0.04789704307947021
255,0.010975358818410896,0.04420487465336428
256,0.08558882669366366,0.04834326985739421
