ep,rwd,lpf
0,0.0360122607682543,0.0360122607682543
1,0.014456712733562327,0.03385670596478511
2,0.03606675095567393,0.03407771046387399
3,0.018753047012055112,0.032545244118692106
4,0.029734344118749513,0.032264154118697846
5,0.03529582791399353,0.032567321498227414
6,0.05121241938352039,0.03443183128675671
7,0.07524792821867479,0.03851344097994852
8,0.04004950368092679,0.038667047250046355
9,0.06723940215270474,0.041524282740312196
10,0.0015648318676985795,0.03752833765305083
11,0.028225288562190975,0.03659803274396485
12,0.07144086787847836,0.040082316257416206
13,0.03265694680947941,0.03933977931262253
14,0.16039265598752356,0.051445066980112635
15,0.06080040631698367,0.052380600913799744
16,0.015888644728371128,0.04873140529525688
17,0.03962797453633993,0.04782106221936519
18,0.1410280715728076,0.05714176315470943
19,0.02802726938524689,0.054230313777763176
20,0.06977360140121576,0.05578464254010843
21,0.0273480582662458,0.05294098411272217
22,0.05703546100615764,0.053350431802065716
23,0.09885789475048767,0.05790117809690792
24,0.10359039025416603,0.062470099312633726
25,0.06636497518122386,0.06285958689949274
26,0.002113853235203145,0.05678501353306378
27,0.04924746800510906,0.05603125898026831
28,0.02712588704539467,0.05314072178678095
29,0.053109027521280085,0.053137552360230864
30,0.06269004554877444,0.05409280167908522
31,0.06219095120036204,0.0549026166312129
32,0.018390145775197552,0.05125136954561137
33,0.07202806254688277,0.05332903884573851
34,0.05609872347117939,0.0536060073082826
35,0.02155034612215534,0.050400441189669874
36,0.04939157382261161,0.050299554452964045
37,0.002397782163779816,0.04550937722404562
38,0.05230358513751927,0.04618879801539299
39,0.05320935243727032,0.04689085345758072
40,0.06370543322499085,0.04857231143432174
41,0.010793257260839618,0.04479440601697353
42,0.03761950043183795,0.04407691545845997
43,0.136805363254021,0.053349760238016075
44,0.05975787043880985,0.053990571258095456
45,0.06619887620510383,0.0552114017527963
46,0.05995056858721419,0.055685318436238085
47,0.01315972492552966,0.05143275908516725
48,0.1143754336803168,0.05772702654468221
49,0.04514971638315437,0.056469295528529424
50,0.08856899672778837,0.059679265648455326
51,0.04821850774484027,0.058533189858093825
52,0.019408416962635754,0.054620712568548016
53,0.02419632628794268,0.05157827394048749
54,0.05625958499993065,0.05204640504643181
55,0.069494500796681,0.05379121462145673
56,0.10329356985556508,0.05874145014486757
57,0.07201315368716762,0.06006862049909758
58,0.021526985341403914,0.05621445698332821
59,0.059383034214455496,0.05653131470644095
60,0.006879514198096892,0.05156613465560654
61,0.08888429404187885,0.05529795059423378
62,0.014194690023499846,0.05118762453716039
63,0.07711121620207226,0.05377998370365158
64,0.030250240182047604,0.05142700935149118
65,0.035499397841128655,0.04983424820045493
66,0.04882572135489536,0.049733395515898976
67,0.07761743207429568,0.052521799171738645
68,0.018666757995284833,0.04913629505409327
69,0.0792945894945813,0.05215212449814207
70,0.05728720516567076,0.05266563256489494
71,0.03193507036694996,0.05059257634510045
72,0.027665433291569386,0.04829986203974734
73,0.01184286362283533,0.044654162198056145
74,0.14583632363265728,0.05477237834151626
75,0.0172542509078502,0.05102056559814966
76,0.04523577464255126,0.05044208650258982
77,0.07341455602816324,0.05273933345514717
78,0.057605636447921604,0.053225963754424614
79,0.009516153906092307,0.04885498276959138
80,0.04943248545389665,0.048912733038021905
81,0.025318576380557366,0.04655331737227546
82,0.23457889966125817,0.06535587560117373
83,0.04105293814927258,0.06292558185598361
84,0.057889731099006345,0.062421996780285885
85,0.06315196288169282,0.06249499339042658
86,0.034854650776536114,0.05973095912903754
87,0.03306930897389275,0.05706479411352306
88,0.04471107852806107,0.05582942255497686
89,0.052990028724270034,0.055545483171906176
90,0.07708649410189032,0.057699584264904596
91,0.0017275720691429797,0.05210238304532844
92,0.039499053235397416,0.050842050064335335
93,0.17838576968089778,0.06359642202599158
94,0.052167486170351295,0.06245352844042756
95,0.025903550901402284,0.05879853068652503
96,0.008178360754071256,0.053736513693279656
97,0.04504994891190624,0.05286785721514232
98,0.058528733111229414,0.05343394480475103
99,0.03849513690627528,0.051940064014903455
100,0.04175933585281193,0.050921991198694304
101,0.05405642071425536,0.051235434150250406
102,0.06948164941710928,0.0530600556769363
103,0.06381093926814056,0.05413514403605672
104,0.08598965690294857,0.05732059532274591
105,0.06227521060386802,0.057816056850858125
106,0.06186060678923901,0.05822051184469622
107,0.0512360546982686,0.05752206613005346
108,0.02374191211012704,0.05414405072806082
109,0.05200566131980509,0.05393021178723525
110,0.054678742988397214,0.05400506490735144
111,0.06056234774143263,0.05466079319075956
112,0.2673361725996973,0.07592833113165334
113,0.027090011222976072,0.07104449914078562
114,0.054413988725479,0.06938144809925495
115,0.055152143800157385,0.06795851766934519
116,0.005999853265321065,0.061762651228942776
117,0.047959894909340585,0.060382375596982556
118,0.06032874228452449,0.06037701226573675
119,0.04460814732184328,0.058800125771347404
120,0.027497415754216804,0.05566985476963435
121,0.00804681369183804,0.05090755066185472
122,0.06818675592596968,0.05263547118826622
123,0.022044978248021253,0.04957642189424172
124,0.05619421764776096,0.050238201469593645
125,0.06121408715481884,0.05133579003811616
126,0.02560411874117712,0.04876262290842226
127,0.06462615343188602,0.050348975960768635
128,0.06588095027632672,0.05190217339232445
129,0.05455743271562099,0.0521676993246541
130,0.03119216112235712,0.05007014550442441
131,0.06715610170121326,0.0517787411241033
132,0.01635164843822263,0.048236031855515234
133,0.013549322548095155,0.04476736092477323
134,0.05802354558735736,0.046092979391031644
135,0.055241793656097826,0.047007860817538265
136,0.032524244068032185,0.04555949914258766
137,0.03127569484095076,0.04413111871242397
138,0.03990626908263408,0.04370863374944498
139,0.06192377216693874,0.045530147591194364
140,0.03976484117246777,0.044953616949321706
141,0.0450190615934007,0.044960161413729605
142,0.06413741199817072,0.04687788647217372
143,0.048751216413062085,0.04706521946626256
144,0.14072602585871435,0.056431300105507745
145,0.028072998555771455,0.053595469950534116
146,0.038091071171995596,0.05204503007268027
147,0.04883536727982705,0.05172406379339495
148,0.07140461668673996,0.05369211908272945
149,0.00818016859279549,0.04914092403373606
150,0.05718469392371457,0.04994530102273391
151,0.03255005378336122,0.048205776298796646
152,0.09180028135640335,0.052565226804557316
153,0.04541044958649536,0.05184974908275112
154,0.07603905015786569,0.05426867919026258
155,0.050082391627681314,0.05385005043400445
156,0.022047576361071287,0.05066980302671113
157,0.017080741648785036,0.04731089688891853
158,0.010618846418135241,0.0436416918418402
159,0.013661874901608861,0.04064371014781707
160,0.0074496058972870925,0.03732429972276407
161,0.09587985621276136,0.043179855371763796
162,0.061671813530257504,0.04502905118761317
163,0.05109326049258787,0.04563547211811064
164,0.042922608299928736,0.04536418573629245
165,0.05391547637976348,0.04621931480063956
166,0.05254089337134893,0.046851472657710495
