ep,rwd,lpf
0,0.08944987807282576,0.08944987807282576
1,0.09554628670612235,0.09005951893615541
2,0.02897327423148326,0.0839508944656882
3,0.028448986026248946,0.07840070362174427
4,0.09110427200479129,0.07967106046004897
5,0.06509851267099372,0.07821380568114344
6,0.026677545397138226,0.07306017965274293
7,0.07952332274469516,0.07370649396193815
8,0.017127901107741827,0.06804863467651853
9,0.06139999751370588,0.06738377096023727
10,0.1423454972108523,0.07487994358529877
11,0.01138300193078461,0.06853024941984737
12,0.060475098213264286,0.06772473429918906
13,0.012548652633475044,0.062207126132617654
14,0.10502618031685085,0.06648903155104098
15,0.001905493254439783,0.06003067772138086
16,0.023476315421989646,0.05637524149144174
17,0.04928271420802037,0.055665988763099604
18,0.027771906169421358,0.05287658050373178
19,0.07042168460093486,0.054631090913452085
20,0.019231523433021636,0.05109113416540904
21,0.019099905064215505,0.04789201125528968
22,0.030356027218681268,0.04613841285162884
23,0.0016242625283970468,0.04168699781930567
24,0.17901699483650652,0.05541999752102575
25,0.032486092991414674,0.053126607068064644
26,0.0277994758967429,0.05059389395093247
27,0.0814045445938664,0.053674959015225863
28,0.048204754336815724,0.05312793854738485
29,0.012960683947222228,0.04911121308736859
30,0.11909083178674162,0.0561091749573059
31,0.016892397820943296,0.05218749724366964
32,0.02314713544234035,0.04928346106353671
33,0.04154570123916805,0.048509685081099846
34,0.1294143118306213,0.056600147756051995
35,0.010228158024904843,0.051962948782937286
36,0.12677452991398078,0.05944410689604164
37,0.08722976883893026,0.062222673090330506
38,0.052402939211798304,0.06124069970247728
39,0.025378402721929837,0.05765447000442254
40,0.0036475132154354384,0.05225377432552383
41,0.24547126769297592,0.07157552366226905
42,0.04914731939335457,0.0693327032353776
43,0.030114869187593207,0.06541091983059917
44,0.03366573325299047,0.0622364011728383
45,0.03241073264953549,0.05925383432050802
46,0.015218978521622262,0.05485034874061944
47,0.05409236680487215,0.05477455054704471
48,0.019788771546123306,0.05127597264695258
49,0.0346507767113227,0.04961345305338959
50,0.03683782402685942,0.048335890150736575
51,0.01690864770579701,0.045193165906242616
52,0.14406548570720848,0.05508039788633921
53,0.1576176811115543,0.06533412620886071
54,0.05260481528338516,0.06406119511631317
55,0.0463212728663569,0.06228720289131754
56,0.06656778504286667,0.06271526110647245
57,0.017548572850309974,0.05819859228085621
58,0.07721643753364109,0.0601003768061347
59,0.02937049288270348,0.057027388413791576
60,0.017722764513985113,0.05309692602381093
61,0.014211616060420517,0.04920839502747189
62,0.017526138985123653,0.04604016942323706
63,0.06300311210971951,0.047736463691885306
64,0.08164319274068177,0.05112713659676496
65,0.027750174271541007,0.04878944036424257
66,0.1505704705600303,0.05896754338382135
67,0.05649392224194063,0.05872018126963328
68,0.05791469466388684,0.058639632609058634
69,0.0009233751268142854,0.052868006860834205
70,0.1262863266040828,0.06020983883515906
71,0.022603868307391826,0.05644924178238234
72,0.045952027779533645,0.05539952038209747
73,0.04373059628614406,0.05423262797250213
74,0.11906017846661747,0.06071538302191366
75,0.009790113381132315,0.05562285605783553
76,0.05226685919339236,0.055287256371391216
77,0.003955461364153301,0.050154076870667426
78,0.005477715298130725,0.04568644071341375
79,0.04907995138235499,0.04602579178030788
80,0.05357151885927482,0.04678036448820457
81,0.067155952330649,0.048817923272449014
82,0.010988735184036891,0.0450350044636078
83,0.03842812408808438,0.04437431642605546
84,0.05469110780718989,0.045405995564168904
85,0.020532802186004062,0.04291867622635242
86,0.013195717908636873,0.039946380394580865
87,0.05835445214652015,0.04178718756977479
88,0.07264166792780954,0.04487263560557827
89,0.10389797227507244,0.05077516927252769
90,0.011418943774104306,0.04683954672268536
91,0.06227286651408388,0.04838287870182521
92,0.06509750959513756,0.05005434179115645
93,0.011720049594568316,0.04622091257149764
94,0.0031757970163118544,0.04191640101597906
95,0.06817410656871807,0.04454217157125296
96,0.04719040520901281,0.044806994935028946
97,0.0610021932735922,0.04642651476888527
98,0.06404319262324662,0.048188182554321404
99,0.05186697845341026,0.04855606214423029
100,0.01718805364667979,0.045419261294475245
101,0.08765126421650446,0.04964246158667817
102,0.02865132686261731,0.04754334811427209
103,0.014037228044565886,0.04419273610730147
104,0.1449145187581145,0.054264914372382775
105,0.03768771140921832,0.05260719407606633
106,0.0489268412928137,0.05223915879774107
107,0.040670626943263774,0.05108230561229334
108,0.04625426533099759,0.05059950158416377
109,0.05509777076820406,0.0510493285025678
110,0.046417929011672854,0.0505861885534783
111,0.056704233975484186,0.05119799309567889
112,0.0075996696757380635,0.04683816075368481
113,0.041936641671992445,0.04634800884551558
114,0.06925312261853911,0.04863852022281793
115,0.044479941497064426,0.048222662350242584
116,0.04503383204860967,0.0479037793200793
117,0.011809528587582285,0.0442943542468296
118,0.06688618406772875,0.046553537228919514
119,0.07837999667458462,0.04973618317348603
120,0.0561499637290984,0.05037756122904726
121,0.033783622836902796,0.04871816738983282
122,0.0582082928929399,0.04966717994014353
123,0.030820900107658387,0.047782551956895014
124,0.08434496802094511,0.05143879356330003
125,0.06432046258257174,0.0527269604652272
126,0.0735641730147428,0.054810681720178764
127,0.018923138427497398,0.051221927390910624
128,0.0015020885494729797,0.04624994350676686
129,0.022346078847408534,0.04385955704083103
130,0.080992869654132,0.04757288830216113
131,0.04521039408642942,0.047336638880587964
132,0.03504786389928025,0.046107761382457195
133,0.007560196927632212,0.042253004936974696
134,0.003139296330844843,0.038341634076361715
135,0.06905104933056556,0.0414125756017821
136,0.06724382764361074,0.04399570080596497
137,0.03371553748395435,0.04296768447376391
138,0.0030462470209277727,0.03897554072848029
139,0.061976904571862154,0.04127567711281848
140,0.03638925396763941,0.04078703479830058
141,0.1546241532979753,0.052170746648268054
142,0.0936709381314941,0.056320765796590656
143,0.025186748319027074,0.0532073640488343
144,0.008741667520033936,0.04876079439595426
