ep,rwd,lpf
0,0.0558069605098412,0.05580696050984121
1,0.0005657596561123412,0.05028284042446832
2,0.06185072476841711,0.0514396288588632
3,0.0006439327526845062,0.04636005924824533
4,0.04540440213032593,0.046264493536453385
5,0.0005356345534133667,0.04169160763814938
6,0.03958524445158158,0.0414809713194926
7,0.0005901987593274427,0.03739189406347608
8,0.0006413551789909988,0.033716840175027574
9,0.0554006792866895,0.03588522408619377
10,0.06330560051657752,0.03862726172923214
11,0.053535541078404414,0.04011808966414937
12,0.0005451612116505799,0.03616079681889949
13,0.04027867194569712,0.036572584331579255
14,0.0006134205226571154,0.032976667950687044
15,0.000622981239696152,0.029741299279587956
16,0.0006207824273877449,0.026829247594367934
17,0.07970947301209659,0.032117270136140796
18,0.0008867459241805875,0.028994217714944776
19,0.0005736481884579092,0.026152160762296088
20,0.0004945172917814489,0.023586396415244622
21,0.0355541526835653,0.024783172042076692
22,0.041060559762929924,0.026410910814162015
23,0.09389168649110022,0.03315898838185584
24,0.003943803621073272,0.03023746990577758
25,0.045742737665749364,0.03178799668177476
26,0.0005403974460350014,0.028663236758200785
27,0.0463258291585408,0.030429495998234787
28,0.026531201420909766,0.030039666540502285
29,0.0005509174621927571,0.02709079163267133
30,0.064238868928474,0.0308055993622516
31,0.0005219366319579421,0.027777233089222236
32,0.018196396183707185,0.02681914939867073
33,0.023125673103543853,0.02644980176915804
34,0.056914897202910986,0.029496311312533337
35,0.00044116822402404663,0.026590797003682408
36,0.029624493442092437,0.02689416664752341
37,0.0005625353101358143,0.024261003513784653
38,0.017861670218196755,0.023621070184225865
39,0.06909857695731692,0.028168820861534972
40,0.0006329523615269395,0.025415234011534168
41,0.015126725292819642,0.024386383139662716
42,0.0015837337609450942,0.022106118201790956
43,0.0005285345095360939,0.01994835983256547
44,0.000556324518205642,0.018009156301129488
45,0.010037212989754884,0.01721196196999203
46,0.0031483426223008594,0.01580560003522291
47,0.05314719041516032,0.019539759073216652
48,0.03206637302524982,0.02079242046841997
49,0.0005702802889604897,0.01877020645047402
50,0.08874932796942367,0.025768118602368988
51,0.0006382048597760815,0.023255127228109698
52,0.0006329084601169654,0.020992905351310424
53,0.0006058990381470509,0.018954204719994087
54,0.06350701908442709,0.02340948615643739
55,0.0006247998156615253,0.021131017522359803
56,0.0005258477933532291,0.019070500549459145
57,0.05370365678833391,0.022533816173346623
58,0.010502654672577095,0.021330700023269672
59,0.0006101769892222109,0.01925864771986493
60,0.0005643109549772873,0.017389214043376167
61,0.0731040182865943,0.02296069446769798
62,0.037073534876989986,0.024371978508627185
63,0.05799311445768698,0.027734092103533163
64,0.010730051574088151,0.02603368805058866
65,0.009275899312483382,0.024357909176778134
66,0.008541784027507405,0.02277629666185106
67,0.0224357473287224,0.022742241728538195
68,0.018529619789163655,0.02232097953460074
69,0.023931283620984622,0.02248200994323913
70,0.20653582958166822,0.040887391907082044
71,0.016765746526568925,0.03847522736903074
72,0.06894411121288879,0.04152211575341654
73,0.029547939860252014,0.040324698164100094
74,0.0005789523039251065,0.0363501235780826
75,0.00046058854992452324,0.03276117007526679
76,0.0005596206291341943,0.029541015130653533
77,0.030862914650590944,0.029673205082647276
78,0.0693722916255485,0.0336431137369374
79,0.07052572409392237,0.0373313747726359
80,0.000634332368158752,0.03366167053218819
81,0.06623642036974076,0.03691914551594344
82,0.01180984616612939,0.034408215580962034
83,0.044173041489181844,0.03538469817178402
84,0.036197951722765784,0.03546602352688219
85,0.054763602952868064,0.037395781469480784
86,0.012184802099311475,0.034874683532463854
87,0.006563483065995257,0.032043563485816995
88,0.016058775679426596,0.030445084705177955
89,0.1028412544445633,0.037684701679116486
90,0.061232311167133346,0.040039462627918174
91,0.0006293126561509154,0.03609844763074145
92,0.14570752898723746,0.04705935576639105
93,0.05051151969915306,0.04740457215966725
94,0.060394183687649775,0.048703533312465505
95,0.028714917560454724,0.046704671737264426
96,0.03685336721545891,0.045719541285083876
97,0.0005591261893741261,0.0412034997755129
98,0.0006237319466229962,0.03714552299262391
99,0.05361679258564358,0.03879264995192588
